Date,Close,High,Low,Open,Volume,sma_7,ema_7,sma_21,ema_21,sma_50,ema_50,rsi_14,macd,macd_signal,macd_hist
2009-01-02,14.872976303100586,14.924186524755868,14.17066229975861,14.28771463364894,50084000,14.872976303100586,14.872976303100586,14.872976303100586,14.872976303100586,14.872976303100586,14.872976303100586,,,,
2009-01-05,15.011970520019531,15.121706865105171,14.67544414700046,14.77786594507061,61475200,14.942473411560059,14.907724857330322,14.942473411560059,14.885612141002309,14.942473411560059,14.87842705670525,,,,
2009-01-06,15.187551498413086,15.363129959071935,15.077815134923,15.180235554797273,58083400,15.024166107177734,14.977681517601013,15.024166107177734,14.913061173494196,15.024166107177734,14.89054958383105,,,,
2009-01-07,14.273086547851562,14.843717874210755,14.251138706131274,14.770559797184047,72709900,14.836396217346191,14.80153277516365,14.836396217346191,14.854881662072138,14.836396217346191,14.866335347125972,,,,
2009-01-08,14.719350814819336,14.770561054484874,14.302350158883431,14.360876346411814,70255400,14.812987136840821,14.780987285077572,14.812987136840821,14.842560675958246,14.812987136840821,14.860571247819829,,,,
2009-01-09,14.280397415161133,14.851027143157362,14.199923419521149,14.75592265361591,49815300,14.724222183227539,14.655839817598462,14.724222183227539,14.79145492497669,14.724222183227539,14.837819332813606,,,,
2009-01-12,14.243821144104004,14.477927243124276,14.119452845870212,14.419399671838631,52163500,14.655593463352748,14.552835149224848,14.655593463352748,14.741670035806445,14.655593463352748,14.814525286197544,,,,
2009-01-13,14.499870300292969,14.624238569478452,14.280397540729773,14.280397540729773,65843500,14.602292605808803,14.539593936991878,14.636128067970276,14.719688241668857,14.636128067970276,14.802185874985598,,,,
2009-01-14,13.965818405151367,14.397449359797385,13.90729224496413,14.28771298386803,80257500,14.452842303684779,14.39615005403175,14.561649216545952,14.651154620167265,14.561649216545952,14.769387150678375,,,,
2009-01-15,14.075562477111816,14.119456772408697,13.548826747425798,13.951194144291918,96169800,14.29398672921317,14.316003159801767,14.513040542602539,14.598828061707678,14.513040542602539,14.742178339950275,,,,
2009-01-16,14.419397354125977,14.565713468073657,14.009714188595908,14.36087118762168,79634100,14.314888272966657,14.34185170838282,14.504527525468307,14.58251617920025,14.504527525468307,14.729520262074812,,,,
2009-01-20,13.519558906555176,14.353558639784396,13.439086288496185,14.23650489507536,89873000,14.14348942892892,14.136278507925908,14.422446807225546,14.485883699868879,14.422446807225546,14.682070797152475,,,,
2009-01-21,14.17797565460205,14.229187267314556,13.50492409377775,13.804872243884482,68340900,14.128857748849052,14.146702794594944,14.403641333946815,14.457892059390076,14.403641333946815,14.662302360189713,,,,
2009-01-22,12.517293930053713,13.300081785542124,12.488030154526776,13.204975910453207,222436600,13.882211003984724,13.739350578459636,14.268902233668737,14.281474047632225,14.268902233668737,14.578184382537321,,,,
2009-01-23,12.583135604858398,12.795292388772609,12.253925118161352,12.4148716920057,117020600,13.608391761779785,13.450296835059326,14.156517791748048,14.127079643743693,14.156517791748048,14.49994717556952,,,,
2009-01-26,12.897714614868164,13.02939882798559,12.605083805370423,12.648979473325412,92476500,13.455805506025042,13.312151280011536,14.077842593193054,14.01531918657319,14.077842593193054,14.437114526130252,,,,
2009-01-27,12.91966152191162,13.146450208579468,12.751398992944306,13.007451456149251,61695000,13.2906767981393,13.214028840486558,14.009714294882382,13.915713944331229,14.009714294882382,14.377606565180502,,,,
2009-01-28,13.197660446166992,13.395185335773176,12.992818217813204,13.022080595936018,64145500,13.11614295414516,13.209936741906667,13.964600192175972,13.850436353589025,13.964600192175972,14.331334168356442,,,,
2009-01-29,12.868453979492188,13.139136991778567,12.84650614253358,13.007454156148787,49192800,13.023127964564733,13.124566051303047,13.906908286245246,13.76116522867113,13.906908286245246,14.273966317812746,,,,
2009-01-30,12.509979248046877,13.014768263815316,12.509979248046877,12.978188540716872,62370900,12.784842763628278,12.970919350489003,13.837061834335326,13.64742104861438,13.837061834335326,14.204790354292516,,,,
2009-02-02,13.044034004211426,13.263506817795257,12.436824398230437,12.458772237738463,88871700,12.86009134565081,12.989198013919609,13.799298604329428,13.592567680941382,13.799298604329428,14.159270497426592,,,,
2009-02-03,13.534191131591797,13.614665147002055,12.875771301562152,13.058665776313392,86865100,12.995956420898438,13.125446293337657,13.735546929495674,13.587260721909601,13.787248264659535,14.134757581119345,,,,
2009-02-04,13.629294395446776,13.899978807236458,13.534189891256553,13.563453674314454,75618000,13.100467818123954,13.251408318864936,13.669705209277925,13.591081964958434,13.780380705128545,14.114935495406694,,,,
2009-02-05,13.929241180419922,14.002397839912032,13.351294081890169,13.541504466392093,75195200,13.24469348362514,13.420866534253683,13.60978567032587,13.62182371181857,13.786583224932352,14.107653365407213,,,,
2009-02-06,14.382818222045898,14.580344546258727,13.943871300030882,14.017029352929017,86746000,13.414001737322126,13.661354456201737,13.615010988144647,13.691005030930144,13.810432624816894,14.118444144098927,,,,
2009-02-09,14.221869468688965,14.463290029938571,14.090185272484891,14.36818415695848,52196400,13.60734680720738,13.801483209323544,13.591321400233678,13.739265434362764,13.826257118811974,14.122500039180888,,,,
2009-02-10,13.753665924072266,14.485243928445776,13.68050923993436,14.08287658419007,83953200,13.785016332353864,13.789528888010725,13.566238948277064,13.740574569790901,13.823568556043837,14.108035956235453,,,,
2009-02-11,14.053608894348145,14.258451181063585,13.841452057548151,13.856083948465097,58599000,13.92924131665911,13.855548889595081,13.557181222098214,13.76903223565974,13.831784282411848,14.105901561651637,,,,
2009-02-12,14.090189933776855,14.134084215241382,13.563454370080413,13.878031681845895,75323200,14.00866971697126,13.914209150640524,13.537672633216495,13.798228390034023,13.84069482211409,14.105285419382037,,,,
2009-02-13,13.965818405151367,14.243817317197308,13.929240078299491,14.09750261441608,47416000,14.056744575500488,13.927111464268235,13.537672633216495,13.81346384595378,13.844865608215333,14.099816124706326,,,,
2009-02-17,13.324980735778809,13.626984053764248,13.17766142727521,13.61961794784496,75853300,13.970421654837471,13.776578782145878,13.501930645533971,13.769056290483327,13.828095128459315,14.069430423179757,,,,
2009-02-18,13.347078323364258,13.590154185638626,13.2586864621095,13.42073656864542,54946900,13.822458812168666,13.669203667450473,13.450867834545317,13.730694657108867,13.813063353300095,14.041102889853658,,,,
2009-02-19,13.192397117614746,13.538595757458657,13.118737443940754,13.479668299507749,49195600,13.675391333443779,13.550002029991541,13.43528870173863,13.681758517154856,13.794255285552055,14.007820310550173,,,,
2009-02-20,13.258695602416992,13.398648893826248,13.008253461975984,13.089279273572174,69413800,13.604681287493024,13.477175423097904,13.39151346115839,13.643298252178687,13.778503530165729,13.978442871015538,,,,
2009-02-23,12.676779747009276,13.369178373751252,12.639950615722052,13.273421789439686,70803400,13.407991409301758,13.277076504075747,13.399108023870559,13.555432933526921,13.74702570778983,13.92739725830941,,,,
2009-02-24,12.647318840026855,12.779905982760964,12.050678102664904,12.544196131207675,122674500,13.201866967337471,13.119637088063524,13.40216436840239,13.472877106845097,13.716478294796413,13.87719810465127,,,,
2009-02-25,12.492630004882812,12.698876771875735,12.124333109857618,12.529460537350026,105894600,12.991411481584821,12.962885317268345,13.382874625069755,13.383763733939436,13.683401313987938,13.822901316425057,,,,
2009-02-26,12.094868659973145,12.581020391578583,12.094868659973145,12.558922074708889,83219500,12.815681185041155,12.745881152944545,13.343598774501256,13.266591454487955,13.641597823092813,13.75513532989753,,,,
2009-02-27,11.895992279052734,12.168532664856416,11.859163142701032,11.999116389732192,93428000,12.608383178710938,12.533408934471591,13.281614576067243,13.141991529448388,13.596838706578964,13.682227759276167,,,,
2009-03-02,11.630815505981444,11.969648665535424,11.579254167289715,11.756036502064692,80602100,12.385300091334752,12.307760577349054,13.22267941066197,13.004611890951393,13.547688126564026,13.601780219931277,,,,
2009-03-03,11.697110176086426,11.962283703615414,11.520327824400434,11.807599672743136,80476600,12.162216459001813,12.155097977033396,13.183971359616233,12.885748098690943,13.502552078991402,13.5270872770354,,,,
2009-03-04,11.873894691467283,12.080140091344608,11.7044777233998,11.873894691467283,69285100,12.047518593924385,12.08479715564187,13.128250439961752,12.793761425306975,13.46377452214559,13.462256195248417,,,,
2009-03-05,11.247787475585938,11.69710943320236,11.247787475585938,11.682377220262197,89708500,11.847585541861397,11.875544735627887,13.019374075390044,12.6532183389687,13.412239939667458,13.375414284673418,,,,
2009-03-06,11.255151748657228,11.505593723710795,10.95314843843516,11.30671378629623,92821400,11.67080293382917,11.720446488885223,12.906319663638161,12.52612137621311,13.363215208053589,13.292266734241412,,,,
2009-03-09,11.159394264221191,11.593984659235185,11.122565141229895,11.196224089682977,66479100,11.537163734436035,11.580183432719215,12.774422191438221,12.401873456941118,13.314241409301758,13.20862467659356,,,,
2009-03-10,12.139066696166992,12.242190793800717,11.23305656909174,11.321447749601226,95184200,11.571888651166644,11.719904248581159,12.667576880682082,12.377981933234379,13.288694132929264,13.166681226380753,,,,
2009-03-11,12.603118896484377,12.669412443141567,12.102234946159376,12.249552845999014,84522200,11.710789135524205,11.940707910556963,12.590493520100912,12.398448929893469,13.274107425770861,13.144580742855405,,,,
2009-03-12,12.529465675354004,12.551564003896276,12.139070300757618,12.529465675354004,93694100,11.829697063991002,12.087897351756222,12.532198270161947,12.410359543117155,13.25859405597051,13.120458583345547,,,,
2009-03-13,12.26428508758545,12.558922292929346,11.918086546923996,12.50736095761179,82965800,11.88546712057931,12.131994285713528,12.446992374601818,12.397080047159728,13.23830203620755,13.086883152139269,,,,
