Date,Close,High,Low,Open,Volume,sma_7,ema_7,sma_21,ema_21,sma_50,ema_50,rsi_14,macd,macd_signal,macd_hist
2009-01-02,0.1996518075466156,0.2010271316958424,0.1842939825027181,0.1849816377460025,497124000,0.1996518075466156,0.1996518075466156,0.1996518075466156,0.1996518075466156,0.1996518075466156,0.1996518075466156,,,,
2009-01-05,0.2033193558454513,0.2079037787624895,0.1959842709805954,0.1973595951231753,705736000,0.20148558169603345,0.20056869462132454,0.20148558169603345,0.19998522102832791,0.20148558169603345,0.19979563297009936,,,,
2009-01-06,0.2101960331201553,0.2161557950587659,0.204694721764409,0.2092791456170875,657904000,0.20438906550407407,0.20297552924603224,0.20438906550407407,0.2009134766730395,0.20438906550407407,0.20020349179951333,,,,
2009-01-07,0.1975888311862945,0.2053823672366136,0.190482964100021,0.2053823672366136,870096000,0.20268900692462918,0.20162885473109782,0.20268900692462918,0.20061123617424448,0.20268900692462918,0.200100956089191,,,,
2009-01-08,0.1925458908081054,0.1950673336967166,0.1806263860794806,0.1950673336967166,1014496000,0.2006603837013244,0.19935811375034973,0.2006603837013244,0.19987802295914092,0.2006603837013244,0.19980467901934454,,,,
2009-01-09,0.1817725598812103,0.1925459632261186,0.18131412299958,0.1925459632261186,761352000,0.19751241306463874,0.19496172528306488,0.19751241306463874,0.19823207177023816,0.19751241306463874,0.1990975370923589,,,,
2009-01-12,0.1744374483823776,0.1826894203346701,0.1719160185803583,0.1817725330441201,645532000,0.19421598953860145,0.18983065605789307,0.19421598953860145,0.19606892418952357,0.19421598953860145,0.1981304747900067,,,,
2009-01-13,0.1753543615341186,0.1820017919553022,0.1652686271759436,0.1684777263348165,1824424000,0.19074492582253044,0.18621158242694946,0.1918582860380411,0.19418578212994128,0.1918582860380411,0.1972372938780111,,,,
2009-01-14,0.1675608456134796,0.171228381800654,0.1650394153387134,0.1691653884257871,974908000,0.185636567217963,0.181548898223582,0.189158570435312,0.1917653333557175,0.189158570435312,0.1960735115931275,,,,
2009-01-15,0.1735205948352813,0.1762712433625946,0.1650394034945237,0.1684777209849949,998204000,0.18039721889155244,0.17954182237650682,0.18759477287530896,0.19010672076295054,0.18759477287530896,0.19518908348497668,,,,
2009-01-16,0.1831477880477905,0.1847523298341761,0.1726036094653084,0.1783341353633306,831324000,0.17833421272890906,0.18044331379432774,0.18719050152735273,0.1894740905161178,0.18719050152735273,0.1947168758207733,,,,
2009-01-20,0.1652686446905136,0.1833771356962726,0.1638933065747721,0.1826894666384019,705788000,0.1744374632835388,0.1766496465183742,0.1853636801242828,0.18727359544106287,0.1853636801242828,0.1935620432274298,,,,
2009-01-21,0.1732913553714752,0.1744374611529044,0.1622887344046909,0.168477713822004,648472000,0.1732258626392909,0.17581007373164945,0.18443503975868222,0.18600248270746397,0.18443503975868222,0.19276711429190216,,,,
2009-01-22,0.1700822860002517,0.1746667235851064,0.1638933055076937,0.1677900740391549,547656000,0.17260369658470148,0.1743781267988,0.18340984306165148,0.1845551920977174,0.18340984306165148,0.19187751318242566,,,,
2009-01-23,0.1767297238111496,0.1820018169874579,0.1650394314343495,0.1652686499066539,633616000,0.1728001769099916,0.17496602605188738,0.1829645017782847,0.1838437858898476,0.1829645017782847,0.19128348222668937,,,,
2009-01-26,0.1826894134283065,0.1879615049026705,0.1746666738489352,0.1776465403522503,581748000,0.17496140088353831,0.17689687289599215,0.18294730875641105,0.18373884293879839,0.18294730875641105,0.19094645992087042,,,,
2009-01-27,0.1934628337621688,0.194838171612308,0.184981642891164,0.1856693118162336,725300000,0.177810292158808,0.18103836311253632,0.18356586905086736,0.18462284210455934,0.18356586905086736,0.19104514124798017,,,,
2009-01-28,0.2014856189489364,0.204694718324413,0.1939213142540745,0.2003395130050277,723752000,0.1804299822875431,0.18615017707163634,0.1845614107118712,0.18615582181768453,0.1845614107118712,0.19145457174605687,,,,
2009-01-29,0.1897953450679779,0.1971304319897608,0.1888784574949223,0.1948382198884528,413128000,0.18393379662718085,0.18706146907072174,0.18483688094113998,0.1864866875677112,0.18483688094113998,0.19138950403319105,,,,
2009-01-30,0.1822309792041778,0.1934628175063848,0.1799387678634277,0.1884199580217975,506760000,0.18521088574613837,0.18585384660408577,0.18470658585429187,0.18609980498920817,0.18470658585429187,0.19103034619675915,,,,
2009-02-02,0.1920874565839767,0.1941504491274141,0.1785633958728486,0.1794802829657824,577992000,0.18835448154381337,0.18741224909905851,0.18505805588903876,0.18664413695236892,0.18505805588903876,0.19107180150606182,,,,
2009-02-03,0.1943797767162323,0.1959843334462069,0.1872739079998603,0.1925460014998791,396948000,0.1908759176731109,0.18915413100335196,0.18480700680187767,0.18734737693090195,0.18548177047209302,0.19120152602410773,,,,
2009-02-04,0.1998810172080993,0.2097375452234645,0.194838157660879,0.194838157660879,779232000,0.19333186107022418,0.19183585255453878,0.18464327639057518,0.18848679877428354,0.18610782467800635,0.19154189822740153,,,,
2009-02-05,0.2145511955022812,0.2168434069691074,0.1925459408279641,0.1946089338806394,919192000,0.19634448417595451,0.1975146882914744,0.18485066507543832,0.19085628938591967,0.1872929651290178,0.19244422361073016,,,,
2009-02-06,0.2262414842844009,0.2276168084281425,0.2115713145422975,0.2152388638091524,1157880000,0.19988103636673518,0.20469638728970602,0.1862150771277291,0.1940731252857816,0.18885090589523312,0.19376960638224666,,,,
2009-02-09,0.2232616096735,0.2285337016334557,0.2170726440358637,0.2253246027735983,716128000,0.20466193131038118,0.2093376928856545,0.18767773040703362,0.19672662386648326,0.19017439450208953,0.19492615553092327,,,,
2009-02-10,0.2136343270540237,0.2260122864634602,0.2095083405842115,0.2230324058283004,1129664000,0.20914812386035916,0.21041185142774682,0.18919495741526282,0.1982636877926233,0.19104328089290193,0.19565980931614288,,,,
2009-02-11,0.1868154257535934,0.2037778082374811,0.1801680092835993,0.19667194124317,1983400000,0.20839497659887582,0.20451274500920846,0.18978438490913024,0.19722293669816604,0.19089228606649805,0.19531297074506251,,,,
2009-02-12,0.1907121986150741,0.1918583044612454,0.1801680139001705,0.1826894440292155,1024020000,0.20787103687013894,0.20106260841067486,0.19051571048441382,0.19663105141788495,0.19088607615437997,0.1951325483085924,,,,
2009-02-13,0.190482959151268,0.1927751844176481,0.1849816485698052,0.1863569864621651,764304000,0.20652845714773446,0.19841769609582316,0.191607239700499,0.19607213393910158,0.19087263892094292,0.1949502114788934,,,,
2009-02-17,0.1794803589582443,0.1877323326259016,0.1787926899317193,0.1833771273374514,779576000,0.20151833764144347,0.19368336181142845,0.19189103799206866,0.19456379075902364,0.19050514601892038,0.1943435505957307,,,,
2009-02-18,0.1842939853668213,0.190253732547863,0.1792511118577411,0.1794803302757315,646252000,0.19552583779607494,0.19133601770027667,0.1919456188167844,0.19363017208700523,0.19031104724854228,0.19394944999851854,,,,
2009-02-19,0.1700822860002517,0.1895661149948967,0.1700822860002517,0.1879615584245323,743988000,0.1879287915570395,0.18602258477527042,0.19217483983153386,0.19148945517002763,0.18969805448344257,0.19301348278290023,,,,
2009-02-20,0.1744374483823776,0.1771881102540276,0.1661854900927427,0.167790032604212,770056000,0.18232923746109006,0.18312630067704722,0.19222941568919585,0.18993927273478672,0.18924921312752888,0.19228501084562485,,,,
2009-02-23,0.1664146929979324,0.1783341993394471,0.1652685874071708,0.1774173121343065,679548000,0.1794148470674242,0.17894839875726853,0.19205476840337113,0.18780067457689087,0.18859679826668327,0.1912704885770879,,,,
2009-02-24,0.181314155459404,0.181543373941255,0.1671024183073691,0.1673316504518823,659524000,0.17807226947375704,0.1795398379328024,0.19227307467233562,0.1872109910207557,0.18839450263314772,0.1908800441411003,,,,
2009-02-25,0.1833771020174026,0.1888784124820196,0.1746666926432042,0.1808556583767367,702360000,0.17705714702606198,0.18049915395395244,0.19230582174800687,0.1868624556568145,0.18825889721110056,0.19058581111664158,,,,
2009-02-26,0.1893368512392044,0.1957550491231551,0.1870446396610304,0.1897953017524344,1117556000,0.17846521735191345,0.18270857827526543,0.19210934638977045,0.18708740070975902,0.18828726442236646,0.19053683229791854,,,,
2009-02-27,0.1897953450679779,0.1941505507929956,0.1831479272416521,0.1845232517699045,755444000,0.17925112588065012,0.18448026997344355,0.1915526666811534,0.18733357746959708,0.1883259331568693,0.19050775436733264,,,,
2009-03-02,0.1737498342990875,0.1891076624796658,0.1730621652526956,0.1852109076505408,700064000,0.17977506135191237,0.18179766105485454,0.19078859473977766,0.18609869172682347,0.18796153068542476,0.18985058103132302,,,,
2009-03-03,0.1806264072656631,0.1875030543489561,0.1712283306606679,0.1769588721738547,1041372000,0.18065919833523883,0.1815048476075567,0.19071218655222935,0.18560121132126345,0.1877826252361623,0.18948884872678734,,,,
2009-03-04,0.1939213126897812,0.1994226239086981,0.1838355640695497,0.1854401205756749,1108668000,0.18458871543407437,0.18460896387811282,0.19079951303345813,0.18635758417294687,0.18792878446124844,0.1896626708429832,,,,
2009-03-05,0.1893368512392044,0.1989641480651304,0.1884199775380617,0.1911706259668071,955252000,0.18573481483118873,0.18579093571838573,0.19055937372502824,0.18662842663351573,0.18796153020027068,0.1896498936036193,,,,
2009-03-06,0.1923167556524276,0.1991934049040741,0.1868154444487067,0.1893368747654695,974756000,0.18701190820762087,0.18742239070189617,0.19019917079380577,0.1871455474534168,0.18806051259691062,0.18975447642906276,,,,
2009-03-09,0.190253734588623,0.2053823552781409,0.1897952977477248,0.1909414035126288,682768000,0.1871428915432521,0.18813022667357787,0.18904214884553633,0.18742810992025372,0.1881092508633931,0.18977405518041807,,,,
2009-03-10,0.2074453234672546,0.2111128726460445,0.1952965975534926,0.1971303721428876,1254800000,0.18966431702886302,0.19295900087199708,0.18814709356852935,0.18924785660634472,0.1885296002678249,0.19046704609362733,,,,
2009-03-11,0.2131758481264114,0.2716272751494065,0.2040069895955156,0.2074453064211053,864916000,0.19529660471848073,0.19801321268560068,0.1876668192091442,0.19142312856271443,0.18905398852013525,0.19135758734981495,,,,
2009-03-12,0.225783035159111,0.2280752464947109,0.2097375421472541,0.2124881902849111,1604604000,0.2017475515604019,0.20495566830397827,0.18824532911891026,0.19454675643511413,0.18981917699178055,0.1927076049109638,,,,
2009-03-13,0.2246369272470474,0.2278460258173578,0.2189063853026419,0.2225739343330866,1195156000,0.2061354964971542,0.20987598303974556,0.19004635299955094,0.19728222650892624,0.1905297433235207,0.19395973519865337,,,,
2009-03-16,0.2159265130758285,0.2271583653165063,0.2140927521557923,0.226929146909334,699344000,0.20993401961667194,0.2113886155487663,0.19124703464053922,0.1989771616513719,0.19103767871856686,0.1948211774683465,,,,
