Date,Close,High,Low,Open,Volume,sma_7,ema_7,sma_21,ema_21,sma_50,ema_50,rsi_14,macd,macd_signal,macd_hist
2012-05-18,37.99576187133789,44.724282100009326,37.76717155111898,41.79235618185496,573576400,37.99576187133789,37.99576187133789,37.99576187133789,37.99576187133789,37.99576187133789,37.99576187133789,,,,
2012-05-21,33.821495056152344,36.43538195928824,32.797807137508464,36.3061774150545,168192700,35.90862846374512,36.952195167541504,35.90862846374512,37.61628306995739,35.90862846374512,37.83206513348748,,,,
2012-05-22,30.81006622314453,33.384197714086056,30.75043436769169,32.4102025271521,101786600,34.20910771687826,35.41666293144226,34.20910771687826,36.997536083883496,34.20910771687826,37.556692627199524,,,,
2012-05-23,31.803937911987305,32.300874441862106,31.167859760359534,31.17779871843652,73600000,33.60781526565552,34.51348167657852,33.60781526565552,36.5253907955293,33.60781526565552,37.33109440307356,,,,
2012-05-24,32.8276252746582,33.00652272503711,31.57534691333061,32.748117403003555,50237200,33.45177726745605,34.09201757609844,33.45177726745605,36.18923029363193,33.45177726745605,37.15448777058668,,,,
2012-05-25,31.714488983154297,32.74811786863476,30.91939129867887,32.698424974228445,37149800,33.162229220072426,33.497635427862406,33.162229220072426,35.78243562904306,33.162229220072426,36.94115448480501,,,,
2012-05-29,28.663299560546875,31.49583819610612,28.474463145999607,31.28712386515125,78063400,32.519524982997346,32.28905146103352,32.519524982997346,35.135241440997945,32.519524982997346,36.6165327230694,,,,
2012-05-30,28.01728057861328,29.36894657814204,27.689302562358076,28.524156039309936,57267900,31.09402765546526,31.221108740428463,31.95674443244934,34.48815408987207,31.95674443244934,36.279307148777,,,,
2012-05-31,29.418642044067383,29.48821285280686,26.66561329816687,28.375074225988158,111639200,30.46504865373884,30.770492066338193,31.674733055962456,34.027289358435276,31.674733055962456,36.01026145839623,,,,
2012-06-01,27.550161361694336,28.97140018315004,27.222183317947824,28.7129929523706,41855500,29.999347959245956,29.96540939017723,31.262275886535644,33.43845954054974,31.262275886535644,35.678492827153015,,,,
2012-06-04,26.735183715820312,27.480588476832004,26.278003038984394,27.03334675762239,35230300,29.275240216936385,29.157852971588,30.85072205283425,32.8290708292107,30.85072205283425,35.32777482278703,,,,
2012-06-05,25.711498260498047,27.589917836951688,25.59223265287856,26.53641286824006,42473400,28.258650643484934,28.29626429381551,30.4224534034729,32.18201877750955,30.4224534034729,34.95066593799139,,,,
2012-06-06,26.645734786987305,27.00352967612063,25.363639593696767,25.91026898928395,61489200,27.534542901175364,27.88363191710846,30.131936586820164,31.678720232916614,30.131936586820164,34.624982363442214,,,,
2012-06-07,26.1487979888916,27.182426814448583,25.989778461215497,26.83457088678374,26159500,27.175328390938894,27.449923435054245,29.847426686968124,31.17600002891434,29.847426686968124,34.29258297620494,,,,
2012-06-08,26.933961868286133,27.589917974302555,26.27800576226971,26.38733051616409,38034000,27.020568575177872,27.320933043362217,29.65319569905599,30.790360196129956,29.65319569905599,34.00400959942381,,,,
2012-06-11,26.844512939453125,27.898017905694356,26.675554434858185,27.013471444048065,28219600,26.652835845947266,27.201828017384944,29.47765302658081,30.431646809159336,29.47765302658081,33.723245024523,,,,
2012-06-12,27.23212242126465,27.599856300470996,26.794817728720947,27.311632193030547,15816800,26.60740171160017,27.20940161835487,29.345562990973978,30.140780955714366,29.345562990973978,33.46869119694425,,,,
2012-06-13,27.102922439575195,27.92783711428889,26.93396392086696,27.49053237839769,17102800,26.659935814993723,27.18278182365995,29.2209718492296,29.864611999701715,29.2209718492296,33.219053206459186,,,,
2012-06-14,28.116670608520508,28.146485587977967,27.212244353173865,27.480590542265865,16855000,27.003531864711217,27.41625401987509,29.162850731297542,29.70570823686706,29.162850731297542,33.0189597712459,,,,
2012-06-15,29.82612991333008,29.915578637849663,28.176300832110293,28.335320365553475,43563800,27.457874025617325,28.01872299323884,29.19601469039917,29.71665566200006,29.19601469039917,32.893750757209986,,,,
2012-06-18,31.217554092407227,31.883451044587748,29.229807881387792,29.776437331153133,42978900,28.181982040405273,28.818430768030936,29.292278471447172,29.85310097385526,29.292278471447172,32.828017554668705,,,,
2012-06-19,31.714488983154297,31.982835162538155,30.51190349842741,31.346757014957813,30849000,28.86491448538644,29.542445321811776,28.993170238676527,30.022318065609717,29.402378949252043,32.784349767550495,,,,
2012-06-20,31.406391143798828,31.73436919937549,30.959147479074957,31.72443024064134,15553600,29.51661137172154,30.008431777308537,28.878165290469216,30.148142890899635,29.489509914232336,32.7303121744622,,,,
2012-06-21,31.644920349121094,32.30087645784274,31.31694229476027,31.47596184259203,21875300,30.147011075701034,30.417553920261675,28.91792024884905,30.284213568919768,29.579318682352703,32.687747789154706,,,,
2012-06-22,32.847503662109375,33.24505440006592,31.863571462220392,32.21142551443876,74834000,30.96766553606306,31.0250413557236,28.967613855997723,30.517239941027913,29.71004608154297,32.694012725349005,,,,
2012-06-25,31.863569259643555,32.81768641519591,31.356691914220733,32.65866688927051,24352900,31.50293677193778,31.23467333170359,28.92170642671131,30.639633515447517,29.7928738960853,32.66144631492919,,,,
2012-06-26,32.89720153808594,33.23511857912172,32.30087913217593,32.4897136760715,24858700,31.941661289760045,31.650305383299177,28.978026072184246,30.84486697205101,29.907848993937176,32.670691617798084,,,,
2012-06-27,32.032527923583984,32.698424838095654,31.704549893145536,32.26111826996118,28568000,32.0580861227853,31.745861018370377,29.138465518043155,30.952836149463096,29.983730384281703,32.645665590574005,,,,
2012-06-28,31.167858123779297,31.99277074856755,30.71067555455603,31.76418041178708,17713300,31.97999600001744,31.601360294722607,29.28849302019392,30.97238360167366,30.024562375298864,32.58771235658206,,,,
2012-06-29,30.90945053100586,31.793996890154933,30.571533560972263,31.724426083794302,19526900,31.90900448390416,31.42838285379342,29.35948390052432,30.966662413431134,30.054058647155763,32.52189816734378,,,,
2012-07-02,30.58147430419922,31.53559152542428,30.362821019255005,31.05853291481175,14122000,31.757083620343888,31.216655716394868,29.503832135881698,30.93164531259187,30.071072055447488,32.44580311388713,,,,
