Date,Close,High,Low,Open,Volume,sma_7,ema_7,sma_21,ema_21,sma_50,ema_50,rsi_14,macd,macd_signal,macd_hist
2009-01-02,7.9486083984375,7.960976836711725,7.557263547564956,7.633948717338306,144961322,7.9486083984375,7.9486083984375,7.9486083984375,7.9486083984375,7.9486083984375,7.9486083984375,,,,
2009-01-05,8.115089416503906,8.194002852895906,7.7922677928148865,7.940691887124179,196293007,8.031848907470703,7.990228652954102,8.031848907470703,7.963743036443537,8.031848907470703,7.955137065812653,,,,
2009-01-06,8.263762474060059,8.430492023874702,8.074026566992478,8.2370459640071,257971329,8.109153429667154,8.05861210823059,8.109153429667154,7.991017530772312,8.109153429667154,7.967240022998825,,,,
2009-01-07,7.965677261352539,8.185838885129215,7.885033769950457,8.121769840773442,180453860,8.073284387588501,8.035378396511078,8.073284387588501,7.988713869915968,8.073284387588501,7.967178738228383,,,,
2009-01-08,8.044340133666992,8.044340133666992,7.850151982850583,7.873406026816343,144567852,8.067495536804199,8.037618830800056,8.067495536804199,7.993770802984242,8.067495536804199,7.970204675304407,,,,
2009-01-09,7.793999671936035,8.10148581277446,7.752688346424151,8.10148581277446,174270770,8.021912892659506,7.976714041084051,8.021912892659506,7.975609791070769,8.021912892659506,7.963294675172314,,,,
2009-01-12,7.735124588012695,7.889981083795515,7.674271261032066,7.82467405785366,132667413,7.980943134852818,7.916316677816212,7.980943134852818,7.953747499883672,7.980943134852818,7.954346828617035,,,,
2009-01-13,7.775446891784668,7.930797818976785,7.6782289536756,7.712366242968258,177964564,7.956205776759556,7.881099231308326,7.955256104469299,7.937538353692853,7.955256104469299,7.947331144819687,,,,
2009-01-14,7.44520378112793,7.762583827395909,7.365549156019397,7.668582077809623,219535801,7.860507828848703,7.772125368763227,7.898583624098036,7.89278066527786,7.898583624098036,7.927639875655305,,,,
2009-01-15,7.396223068237305,7.509768240716158,7.0944271785603386,7.361096435010513,238269759,7.73657362801688,7.678149793631746,7.848347568511963,7.8476390655469,7.848347568511963,7.906800000854599,,,,
2009-01-16,7.413044929504394,7.625291339529532,7.314837648573157,7.54538902624121,209759293,7.657626152038574,7.6118735775999085,7.808774601329457,7.808130507724854,7.808774601329457,7.887437056880081,,,,
2009-01-20,6.994489669799805,7.408839986183645,6.994489669799805,7.399934008486031,202684876,7.507647514343262,7.4575276006498825,7.740917523701985,7.734163158822577,7.740917523701985,7.852419512288698,,,,
2009-01-21,7.49739933013916,7.5077881366383155,7.133017720055051,7.133017720055051,197718329,7.465276036943708,7.467495533022202,7.722185354966384,7.712639174396811,7.722185354966384,7.838497152204402,,,,
2009-01-22,7.582000732421875,7.652502637521116,7.3012320398033665,7.372722813863392,331919470,7.443401200430734,7.49612183287212,7.712172167641776,7.7007629523990895,7.712172167641776,7.828438469075675,,,,
2009-01-23,8.032219886779785,8.21181324716327,7.525598881669856,7.650523138853792,430921167,7.480083056858608,7.630146346349036,7.733508682250976,7.730895400979152,7.733508682250976,7.836429897220935,,,,
